text,createTime,sentiment_score,sentiment_label
wapres ja GK pke rompi 🥰,1764999474,0.0017278194,neutral
intinya minta di bantu makan minum .dll gak usah di catat🤣,1765063388,-0.12250003,negative
bagus sih pencitraannya kek bapak nya lanjutkan,1764999318,-0.0047776103,neutral
"parah sih pejabat lainya sampe wapres yg turun tangan langsung ngedata,pejabat yg di bawah wapres emang gak malu apa y. harusnya kan itu tugas mereka bukan tugas wapres.",1764999224,0.122513264,positive
🗿🗿🗿,1764995700,0.050620377,positive
"kalau emang mau bantu rakyat, lansung aja ke rakyat nya pak Gibran,nnti cuma dapat di data aja,pas cair ngak smpai lagi ke tangan mereka.mereka hnya di jadikan senjata aja buat penjabat itu.",1764995696,0.10445964,positive
luhut panjaitan 😏pak gibran keluhannya dan setiap perusahaan yg menebang tnp ditanam kembali,1764995671,0.03708726,neutral
Ah biar jadi saingan Prabowo aja ini mah di 2029,1764995597,0.0004944205,neutral
"buang semua politik.....ntah bendera mana yg berkibarrr...tetap kita bantu sesama manusiiiiaa....mas Gibran sehat"".....dan trimaksih",1764995588,0.127103,positive
iya pak dicatet karna otak mudah lupa apalagi dengan berbagai urusan,1764995728,-0.071385145,negative
Sehat selalu mas wapres,1764995447,0.12712196,positive
Capres 2029 untuk indonesia mas gibran 🔥🔥,1764995273,0.12573683,positive
YA ALLAH LINDUNGILAH PAK PRESIDEN & WAPRES KAMI DARI ORANG2 YANG BERNIAT JAHAT🤲🏻🤲🏻😭😭,1764995397,0.12671804,positive
🥰🥰🥰,1764995100,0.050620377,positive
Kalo bukunya ilang gimana?,1764995015,-0.0020745993,neutral
"ya Allah,,mas gibran sampek kucel,,lusuh wajahnya lelah,,capek,,sedih,,campur aduk terlihat di wajahnya,ikut meraskan sedihnya rakyatnya😭😭😭sehat2 ya mas🥰🥰",1764994977,0.12266892,positive
"kadang suka lucu sama natizen maha benar, yg turun ke lapangan di hujat, ngk turun lapangan di hujat juga, maunya apa natizen yg wahai benar 😑😑😑😑",1764994985,0.12320992,positive
sehat² buat mas wapres,1764994963,0.1262044,positive
"minimal kalo gak bisa bantu, jgn hujat orang2 yg dateng ke lapangan langsung.",1764994917,0.12607679,positive
"Semangat Pak Wapres, semoga yg hujat Bapak sehat selalu ya, dan Bapak makin sabar dan makin bersinar 🌷",1764994894,0.12708482,positive
aku melihat bapak Jokowi di dlm diri nya 😌😌😌,1764994901,0.10131505,positive
ya Allah mas gibran memang orang yg baik sayasampek nangis ngelihat ini di hp wong mas gibran baek kayak gini banyak yg gak suka lihat ini siapa yg datang ke posko mas gibrankan semoga keluarga mas gibran pak jokowi selalu dlm lindungan AllahSWT Aamiin3,1764994875,0.12703636,positive
itu namanya buku pintar,1764994795,-0.025633305,neutral
😂😂😂😂😂😂😂😂,1764995087,0.050620377,positive
untuk apa mas 🤣🤣,1764994528,-0.01028502,neutral
loh ga pikul beras pak??😂,1764994256,-0.045802206,neutral
tutor ikut komen buzzer dong,1764994237,-0.0028276145,neutral
kemana asistennya,1764994151,-0.031874567,neutral
#2026gantirakyat,1764994151,-0.0010248125,neutral
"gini loh, bukan pake rompi, dinegara sendiri pake rompi",1764994097,0.00057664514,neutral
farmingnya lebih bagus sih daripada kader PAN,1764994093,-0.007921398,neutral
"pak wapres aja gak gitu amat pake rompi anti peluru , biar apa coba rel verel",1764994080,0.012498796,neutral
coba bilang 19 juta lokermya mnaa,1764994245,-0.107744604,negative
aneh bgt masa ga pake rompi 😂,1764993918,-0.00028392673,neutral
ga tega rasanya niat baik malah di hujat oleh orang2.😌,1764998076,0.12598255,positive
🥺,1764996036,0.050620377,positive
nangis 🥺,1764993833,-0.016331881,neutral
"kalo kalian kira ini luar biasa, kalian benar. karena diantara semua pejabat, termasuk menteri kehutanan dan PAK PRESIDEN, wapres gibran setidaknya terlihat kerja dan mendengar. dua hal yang seharusnya pekerjaan pokok pejabat
diantara semua pejabat korup dan asbun, wapres dtng dngan sedikit angin segar
apa saya pendukung jokowi atau pak wapres? tidak. waktu pemilihan saya bahkan tidak memilih beliau
apa saya merasa senang dengan kebaikan beliau? ya. saya senang",1764993731,0.12686926,positive
"Sehat-sehat mas Gibran, kami tau bahwa mas Gibran dan pak Prabowo bener-bener tulus kerja untuk rakyat indonesia 🥹",1764993718,0.12705621,positive
Innalillahi Wainna Ilaihi Rojiun,1764993688,0.1257048,positive
"sumpah ya setiap ada konten begini gua bingung sama warga Indonesia, sebernya tuh maunya mrk gimana sih?kaya serba salah dh",1764993681,-0.00020071864,neutral
"buset wapres dulu keluar hanya di lebaran idul Fitri doang ini keluar Mulu istirahat kek pak, orang"" apa yg kebaikan kamu lakukan bakal di hujat",1764993672,0.12654862,positive
wapres yg dulu2 ada yg kek gini kah..melekkkkkkkk,1764993633,0.1265684,positive
Sehat selalu buat Pak gibran dan selalu dimudahkan segala urusannya🤲🤲🤲🌷,1764993579,0.12710166,positive
bawa catetan tuh di baca lagi ya,1764993546,-0.12328148,negative
"bgini salah, bgtu slh. dia udh turun ke lapangan, tetep salah jg? nnti ga turun2 ke lapangan lebih salah, ingat loo gaa smua org krja nya ga beress. klian klo krja tp bnyk di komplain org atau atasan jg kesel kann, yg hujat ni kek dh bnr2 nya aj kek tau2 ny aj krja sbgai wapres tu gimn. gosa trlalu bnyk nuntut ini itu, dunia aj lo iniii",1764993511,0.124025404,positive
"rata rata yg komen mau disini or di X hati nya pada jelek berburuk sangka menuduh nol empath , biarin ajalah kalo dia emmg dipuji toh dia juga melakukan tugas nya kalo bagus yah dipuji kalo engga yah jangan dihate keterlaluan juga sama - sama manusia dan baru juga hidup didunia, ini emng bukan bare minimum dan emng kewajiban rata² org pemerintahan tapi rata rata yang kuliat beberapa org² pemerintah belum tentu bisa atau sekedar mencatat melakukan hal seperti ini jadi biarin aja dlu dia melakukan kewajiban dia dgn tenang selagi emang niatnya membantu tanpa kalian kasih embel² apapun",1764993504,0.06723973,positive
SEHAT SELALU PAK GIBRAN KAMI INGIN MELIHAT ANDA MEMBANGUN INDONESIA INI MENJADI LEBIH MAJU,1764993475,0.12711045,positive
Mas Gibran : Noted Pak/Bu 🙏🏻,1764993459,-0.000911206,neutral
"""bare minumum"" kalian udah bantu ga? apa cuman support di sosmed",1764993424,0.046914846,positive
"Setiap tindakan positif yg dilakukan oleh presiden dan wakil.presiden maupun pejabat lainnya, harus kita dukung, jgn sangkut pautkan dgn kampanye dll. Pemilu masih lama, rakyat sudah pintar, mana yg pro rakyat mana yang bukan...
kita sbg masyarakat Indoensia harus mensuport penuh tindakan positif yg dilakukan oleh pemerintah..",1764993424,0.10084906,positive
👍👍👍👍👍👍,1764993392,0.050620377,positive
"Ini yg masih nanya kenapa wapres masih d hujat, dari caranya dia jadi wapres aja udh salah, selain ngerubah bnyak aturan dilabrak. Jadi minimal buktiin dia beneran layak duduki jabatan itu, dan ini masih ""cuman"" catet blm ada aksi dri yg dicatat ya wajar aja masih dipertanyakan. Gak Usah Lebay, titik. Buzzer2 mikirlah dikit jgn cma muji doang, lg bencana masih aja ngejilat😏",1764993382,-0.07815552,negative
Ya..seenggaknya gak diem aja,1764993302,-0.0040946007,neutral
🙏🙏🙏,1764993262,0.050620377,positive
Mas wapres pake lokal pride sepatunya keren🥰,1764993126,0.00407809,neutral
"klo BARE MINIMUM nya Wapres ky gini.. gua pengen tanya sama yg blg ini BARE MINIMUM nya Wapres.. BARE MINIMUM nya mentri, pejabat daerah dan perangkat negara lain nya dibawah Wapres tuh apa..?",1764993040,0.11832169,positive
Rompi anti peluru nya mana pak gibran??,1764992991,0.00029152632,neutral
ini komenan udah kya pernah jadi wapres semua🗿,1764992992,-0.026343614,neutral
ganteng banget pak wapres,1764992963,0.12484753,positive
udh di bantu kok di hujat yah aneh Konoha Konoha 😹,1764992956,-0.06409553,negative
@bramastaverrell,1764992905,-0.032129973,neutral
Insyaallah akan terbuka 19 juta lapangan pekerjaan ☝️,1764993058,-0.0932647,negative
"i mean, gimana negara mau better ya, sedangkan warga nya aja gak bisa kalo gak melontarkan komentar menjatuhkan",1764992694,0.0006355643,neutral
fungsi?,1764992667,-0.11654571,negative
"kenapa sih kebencian itu menutup mata dan menghilangkan akal sehat kalian . dari awal republik ini berdiri apakah ada wapres yg dekat dgn rakyat kecil ? selagi hal positif harus kita dukung , dan silahkan mengkritik kalo memang ada kebijakan yg salah .",1764992656,0.096407354,positive
Alhamdulillah beliau tdk pakai rompi anti peluru,1764992462,0.0020970404,neutral
Pemimpin sebaik ini knpa kalian masih hujaat sih netizen.🙈,1764992405,0.12628719,positive
"yang love Pak Gibran, sini kumpul. 🥰",1764992384,0.12612733,positive
"pas wapres sehat selalu yaaaa😭😭😭ikut nangis lihat ini pdhl beliau seikhlas ini turu lngsung mndengar keluhan dn kebutuhan saudara kita yg terkena musibah bnjir bandang,tp knp msh di hujat 😭😭😭",1764992321,0.12690645,positive
kau tetap wapresku,1764992300,0.124359965,positive
"salut sama pak gibran,semoga sehat selalu pak gibran🥰🙏",1764992287,0.12711924,positive
habis itu di buang,1764992282,-0.1240142,negative
stop yah gyes ngehujat presiden dan wakil presiden cuman di indo rakyatnya kayak gini loh tapi salut sama presiden dan wapres tetap menjalankan tugas dengan baik sehat²yah pak,1764992215,0.12704816,positive
🔥🔥🔥,1764992133,0.050620377,positive
🥺🥺🥺🥰🥰🥰,1764992056,0.050620377,positive
"kerja salah gak kerja makin salah
nolong salah gak nolong makin salah",1764991835,0.024562389,neutral
"rompi anti peluru mana om
secara wakil partai pakai rompi ti",1764991832,0.00045999885,neutral
Sat set gercep,1764991779,0.12625337,positive
di catet ya sekali lagi di catet biar gak lupa apa saja yg di keluhkan🥰,1764991764,-0.12272486,negative
dia siapa?,1764991745,-0.0011680722,neutral
Semoga Allah senantiasa melindungi mas Gibran dimanapun berada,1764991723,0.126888,positive
tapi sudah tugas dia melayani masyarakat kan ngapain di banggain berlebihan,1764991681,0.0074980855,neutral
ni gada tmn gw ni di sini? wkwkwkw,1764991654,-0.015060395,neutral
"saya ditempat kerjaan ketika pemimpin ataupun wakil pemimpin datang, ataupun hanya menjenguk itu sudah menjadi semangat bagi saya, begitu juga dengan presiden maupun wapres, sudah datang njenguk menanyakan blablabla itu sudah ckup membuat senang, bhkan bahagia, setidaknya ada rasa empati🙏",1764991583,0.12656805,positive
catet pake ai pak,1764991564,-0.123631954,negative
"orang² pada gengsi amat buat apresiasi, dikata bare minimum lah. iya emg, tapi apa salahnya kalo kita mengapresiasi gitu🤭",1764991526,0.119036585,positive
"dia punya anak buah banyak, kerahin buat cek kebutuhan setiap tempat, analisa kebutuhan seluruhnya, ambil keputusan
kalo datengin satu-satu lama juga penanganannya 😮‍💨",1764991484,-0.12215355,negative
🥰🥰🥰🥰🥰🥰🥰🥰🥰,1764991391,0.050620377,positive
"sedangkan seorang artis yg anak mami sampe pake rompi anti peluru,[pride]",1764991343,0.020507425,neutral
HAHAHA,1764991274,-0.0054709315,neutral
sehat selalu pak🥰🙏,1764991257,0.12700823,positive
"bantu salah, ga bantu salah, terserah lah gimana maunya netizen",1764991160,0.003654331,neutral
wkwk kek beneran dicatat aja,1764991135,-0.11782044,negative
sepatu nya brand lokal ga si itu 🥹,1764991029,-0.00016075373,neutral
pak wapres.. jd lebih baik ya,1764990942,0.12700239,positive
"yg suka ngehate kalo GK bisa kaya gini jngn ngehate, ini baru yang namanya pemerintah turun dan ada untuk rakyatnya,, sehat sehat pak presiden dan pak wapres kita semua",1764990937,0.12644115,positive
😂😂😂😂😂,1764990865,0.050620377,positive
mas gibran ko gak pake rompi 😭,1764990818,0.00023981929,neutral
mendingan ini dari pada maruf amin,1764990692,0.12483311,positive
Walaupun ini sudah tugas mereka tapi sebagian besar seperti mereka ga akan bisa seperti ini mendengar dan mencatat keluhan masyarakat ini salah satu perhatian lebih ke masyarakat Terimakasih pak wapres mau merespon masyarakat,1764990685,0.12695253,positive
gw jga sering kek mas gibran .. kmana2 always bawa note kecil gitu.. Trus ctt biar gk lupa 😅 manusia guys masih muda jga pasti adaaaa aja yg trlupa 😅,1764990676,0.12546909,positive
Revolusi rakyat 😭🤣,1764990682,-0.012300074,neutral
kalo bener gua apresiasi bg,1764990666,0.12693721,positive
"sekarang kita sudah tau yang mana harus diganti, inisial masyarakat Indonesia yang selalu menghujat wapres yang baik hati terhadap masyarakat nya",1764990649,0.12514666,positive
INI BARU ADA WAPRES KERJA NYATA REAL CALON PRESIDEN 2029 SAMOSIR SIAP MEMENANGKAN GIBRAN,1764990624,0.12582305,positive
jadi keinget waktu pramuka saya,1764990607,-0.0012235641,neutral
semangat wapres,1764990725,0.12704632,positive
"pak gibran ganteng banget🥰😁Oh iya, ada yg mau jadi Admin Somethinc, Scarlett, MS Glow, Warda gak? Kerja bisa dari rumah✨",1764990488,0.12355995,positive
Emang ya jadi manusia itu serba salah. Ya soalnya manusia juga lihatnya SALAHNYA aja. (Bukan buzzer)🙏🏻,1764990472,-0.00064855814,neutral
pejabat sekarang penuh drama dan pencitraan tapi nol kebijakan yang berarti,1764990455,-0.0018914044,neutral
kok gak pake rompi,1764990414,5.6415796e-05,neutral
"Nunggu komentar ""Abah nyumbang 300T diam-diam"" 😭",1764990326,-0.055662513,negative
"sudah berupaya berbuat baik masih saja dihujat, coba kalian yg menghujat hujat sudah berbuat apa ?",1764990285,0.12263891,positive
ternyata saya gak salah pilihhh 😍😍😍😍,1764990268,0.0037175715,neutral
emang tugasnya jir,1764990263,-0.076199055,negative
"disini lagi sibuk ngedengerin keluhan masyarakat, disebelah lagi sibuk flexing rompi anti peluru",1764990386,-0.038266063,neutral
"sama seperti saya, apa yang saya lihat saya catat, tapi sayang soal saya pelupa..!",1764990194,0.090911865,positive
buat anak2 beliin juga buku gambar dan pensil mewarnai pak selain mainan,1764990193,-0.077396244,negative
paling bener ganti rakyat,1764990173,0.00074869394,neutral
Yg pakai rompi takut ke colek wrg kena banjir mgk... 😂😂,1764990169,0.022091001,neutral
gini ajaaa masih ada yg ngehujatttt 😩,1764990146,0.12586483,positive
omg pak sehat2 selalu ya😇,1764990130,0.12707698,positive
Jokowi part II ingat ya 2029 jgn d coblos,1764990132,-0.021661907,neutral
mas ga pake rompi ?,1764990070,-6.470084e-05,neutral
"mental wapres ny bukan kaleng""",1764990059,0.118071645,positive
mending ini daripada EL Tunjuk,1764990051,0.028796762,neutral
"intinya gak perlu denger keluhan netizen disosmed apalagi di x
keluhan di lokasi langsung dan langsung turun ke lokasi lebih bagus",1764989966,0.0012253523,neutral
"Gampang banget kyanya jd wapres, tinggal catet aja. Pengen dong, gw juga masih muda koq masih semangat kerja",1764990183,0.12649426,positive
"miris sama yg menghujat, jika kalian tidak bisa membantu setidaknya tinggalkan koment yg baik untuk yg terdampak bencana alam",1764989948,0.121757776,positive
Memang jdi manusia itu serba salah mending jdi kayu gelondongan yg anyut kmeran aja dah,1764989857,-0.0011127591,neutral
pa wapres knp g pke cardigan 😢,1764989824,-0.00031346083,neutral
😂,1764989788,0.050620377,positive
KERJA NYATA,1764989764,-0.048738837,negative
salut dia mencatat keluhan karna dia pelupa atau mungkin ingatannya lemah.,1764989732,0.079981685,positive
"semangat pak 🥰💪yg Hujat gak usah di Dengar.
sehat selalu dan panjang umur Pak Wakil Presiden kuh🤲🤲🤲Aamiinn Allahumma Aamiinn🤲🤲",1764989647,0.127024,positive
tapi saya merasa dia lebih baik dari wapres sebelumny,1764989641,0.1245051,positive
Alhamdulillah sudah turun gunung,1764989617,-0.075196296,negative
SATRIA PININGIT,1764989615,0.0013875067,neutral
nyatet doang kang parkir juga nyatet,1764989600,-0.12359485,negative
Gua pilih KAng Dedi Mulyadi Saja.,1764989595,0.07954085,positive
bawa papan tulis sama spidol pak,1764989576,-0.0066663325,neutral
dengerin nih woy nih penyepong nya Gibran aja gk pake rompi wee😂,1764989513,-0.02272144,neutral
heleh2,1764989470,-0.103940845,negative
ini seriusan narasinya perkara bawa buku catetan doang??? itu ferry irwandi bawa bantuan segitu banyak loh,1764989351,-0.11636287,negative
"di indo doang rakyatnya sendiri yang ngadu domba lewat ""konten""",1764989214,-0.0022139847,neutral
"bagus tu, biar ga planga plongo pas ditanyain",1764989201,-0.020238131,neutral
tp serius loh wakil presiden yg keliatan kerja setelah era nya pak jusuf kalla nih beliau loh...atau aq yg kudet y...semoga bencana segera berlalu..sodara2 qta d sumatera selalu dlm perlindungan Allah,1764989164,0.12675077,positive
"Nih wapres udah turun ke warga, masa masih di maki 🙈",1764989158,-0.004417628,neutral
wakil yang sering turun tangan,1764989136,0.119834065,positive
mirip temen saya,1764989131,0.0023404956,neutral
"MANUSIA TIDAK LUPUT DARI LUPA
SEMUA MANUSIA PUNYA HAL ITU",1764989105,-0.0010375679,neutral
"ganti rakyat aja yang ngehujat ini real no gimmick"" pake rompi bawa beras lah tulus loh ini orang 🥺",1764988945,0.12524402,positive
"orang lagi kerja aja di hujat, udahlah setiap org yg merespon itu berbeda beda. selagi beliau melakukan hal positif gapapa. Jgn salty bgt deh untuk para pembenci",1764988936,0.12697926,positive
